sample_id,ph_mq,ph_kcl,ph_cacl2,d15n_air_permil,d13c_vpdb_permil,wt_percent_n,wt_percent_c,c_n_ratio,log_cec_meq_100g,log_digest_mg_kg_hg1849,log_digest_mg_kg_li6707,log_digest_mg_kg_mo2020,log_digest_mg_kg_p_1774,log_digest_mg_kg_pb2203,log_digest_mg_kg_sb2068,log_digest_mg_kg_se1960,log_digest_mg_kg_sn1899,log_digest_mg_kg_sr4077,log_digest_mg_kg_tl1908,ec_us_cm,total_mg_l_cl,hr_1_mg_l_cl,hr_24_mg_l_cl,total_mg_l_so4,hr_1_mg_l_so4,hr_24_mg_l_so4,total_mg_l_na,total_mg_l_mg2,total_mg_l_ca2,digest_mg_kg_na5895,digest_mg_kg_mg2852,digest_mg_kg_ca3158,log_ec_us_cm,log_total_mg_l_cl,log_hr_1_mg_l_cl,log_hr_24_mg_l_cl,log_total_mg_l_so4,log_hr_1_mg_l_so4,log_hr_24_mg_l_so4,log_total_mg_l_na,log_total_mg_l_mg2,log_total_mg_l_ca2,log_digest_mg_kg_na5895,log_digest_mg_kg_mg2852,log_digest_mg_kg_ca3158,clr_hr_1_mg_l_f,clr_hr_1_mg_l_cl,clr_hr_1_mg_l_no3,clr_hr_1_mg_l_po4,clr_hr_1_mg_l_so4,clr_hr_24_mg_l_f,clr_hr_24_mg_l_cl,clr_hr_24_mg_l_no3,clr_hr_24_mg_l_po4,clr_hr_24_mg_l_so4,clr_total_mg_l_f,clr_total_mg_l_cl,clr_total_mg_l_no3,clr_total_mg_l_po4,clr_total_mg_l_so4,clr_total_mg_l_ca2,clr_total_mg_l_k,clr_total_mg_l_mg2,clr_total_mg_l_na,clr_total_mg_l_sr2,digest_mg_kg_al3082,digest_mg_kg_as1890,digest_mg_kg_b_2496,digest_mg_kg_ba4554,digest_mg_kg_be3130,digest_mg_kg_cd2288,digest_mg_kg_co2286,digest_mg_kg_cr2835,digest_mg_kg_cu3247,digest_mg_kg_fe2599,digest_mg_kg_k_7664,digest_mg_kg_mn2576,digest_mg_kg_ni2316,digest_mg_kg_si2516,digest_mg_kg_ti3349,digest_mg_kg_v_2924,digest_mg_kg_zn2138
TGV1-1,7.444,7.03,7.47,12.67,-30.6,0.1,0.05,0.49,2.1041341542702074,1.9919755158985601,0.8372475245337022,0.4700036292457355,5.6610489320693,2.8130106367386967,1.7783364488959144,1.3862943611198906,0.9162907318741551,4.256746818247124,1.0986122886681098,12663.7,2725.08,2559.82,165.26,16941.69,8272.72,8668.98,2447.28,1232.42,5431.12,2730.92,6565.26,12319.28,9.446494912082528,7.910253064464578,7.847692222501569,5.107519991273039,9.737532727102453,9.020718633579351,9.067506415794806,7.80273248272408,7.116734995088073,8.59990065316913,7.91239382774549,8.789547389913077,9.418920793821295,-1.874222073225972,2.8067300788279246,1.5149920092858746,-6.427256504793535,3.979756489905707,-0.7734605161320736,1.2748830290304394,-0.5173606430880833,-5.21893132336249,5.234869453552207,-2.087360483010925,2.0153415976222178,0.6994335911152652,-6.588058647402305,3.842621260260093,2.7049891863267694,-1.071570071166617,1.2218235282457135,1.9078210158817202,-2.6450409778719357,20863.45,2.5,0.5,42.07,0.8,2.5,10.24,20.38,13.65,20602.41,3011.04,369.68,18.67,470.38,138.35,29.92,57.23
TGV1-8,7.643,5.922,6.839,5.07,-20.8,0.02,0.11,5.48,1.547562508716013,1.252762968495368,0.04879016416943201,0.09531017980432487,5.610277331459341,2.468946630209271,0.9162907318741551,1.3862943611198906,0.9162907318741551,3.0081547935525483,1.0986122886681098,110.9,83.97,39.93,44.04,50.0,25.0,25.0,16.52,7.8,14.79,454.27,3669.64,4371.03,4.7086288943563215,4.430459592195472,3.6871279210751298,3.785098311854479,3.912023005428146,3.2188758248682006,3.2188758248682006,2.804571768092832,2.0541237336955462,2.6939512767227085,6.118691734925651,8.207848843594165,8.382753958257743,-2.4588596675619536,3.2684890820397308,-1.8049332001552894,-1.8049332001552894,2.8002369858328016,-2.4784537457178235,3.3468653946632103,-1.8245272783111592,-1.8245272783111592,2.7806429076769317,-2.691135321575075,3.1256186317402874,-1.9979881410151301,-1.9979881410151301,2.6071820449729612,1.3891103162675238,1.9734352076944637,0.7492827732403615,1.4997308076376474,-4.657248177947908,9551.59,2.5,0.5,23.61,0.4,2.5,9.23,13.59,6.45,14781.75,998.02,306.65,15.28,239.09,204.66,16.37,36.71
TGV2-1,7.335,6.032,6.918,4.85,-27.01,0.03,0.27,10.99,1.2237754316221157,1.252762968495368,0.04879016416943201,0.4054651081081644,5.698066167660092,2.513656063073986,1.506297153514587,1.3862943611198906,0.9162907318741551,3.332561589272017,1.0986122886681098,777.8,156.21,109.68,46.54,50.0,25.0,25.0,146.98,8.29,13.46,765.56,3415.66,5714.86,6.6564694217216465,5.051201255842917,4.697567035254059,3.8403121578741457,3.912023005428146,3.2188758248682006,3.2188758248682006,4.990296523100725,2.1150499691472033,2.599722324216582,6.640607592169872,8.136126018338935,8.650825078990973,-0.8592330616852768,2.5770361026235764,0.6906773605743539,-3.5068252937503726,1.0983448922377184,-2.4894965149217567,3.3910364714789436,-1.8355700475150927,-1.8355700475150927,2.7696001384729985,-0.9899479180439581,2.7637901903856843,0.538718423710578,-2.9805582460171784,1.624611939970913,0.31231125875934884,1.3013717721184181,-0.17236109631002972,2.702885457643492,-5.1008217822172695,10672.69,5.02,0.5,26.81,0.5,2.5,9.24,16.06,1.61,14538.15,1080.32,319.58,14.76,388.76,348.09,20.68,37.95
TGV3-1,7.887,7.538,7.849,14.11,-28.56,0.03,0.03,0.74,1.5686159179138452,1.252762968495368,0.04879016416943201,0.26236426446749106,5.662856308043556,2.2213750375685026,0.9162907318741551,1.3862943611198906,0.9162907318741551,5.344341804859316,1.0986122886681098,6886.8,5.0,2.5,2.5,7911.63,25.0,7886.63,544.08,1037.65,5176.23,796.29,4739.48,20350.7,8.837361814902318,1.6094379124341003,0.9162907318741551,0.9162907318741551,8.976089107800565,3.2188758248682006,8.972924199656504,6.299096294867383,6.944713819967669,8.551832271051298,6.67996344110342,8.463682704029777,9.92087058831354,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,0.0630046131478963,-1.810642015552343,-0.38512694127917113,-4.113227108546389,6.2459914522300055,-1.7156036258409761,-2.904056618508875,-2.1479346387875413,-5.206641711502921,4.462594576857589,4.0383377401083225,-0.5610976313765561,2.4312192890246935,1.785601763924408,-0.18241914389814973,7233.47,2.5,2.81,21.94,0.3,2.5,7.01,13.73,0.5,10230.46,1256.51,154.01,12.42,263.53,206.31,11.02,32.16
TGV3-9,7.966,6.796,7.449,5.06,-24.09,0.02,0.16,7.78,1.4350845252893227,4.8077844460498085,2.738902664584975,0.5306282510621704,5.751524470641622,2.2700619012884857,0.9162907318741551,1.3862943611198906,0.9162907318741551,3.138099514840913,1.0986122886681098,593.5,5.0,2.5,2.5,50.0,25.0,25.0,85.54,10.11,16.65,677.15,3693.61,4388.22,6.386037214049723,1.6094379124341003,0.9162907318741551,0.9162907318741551,3.912023005428146,3.2188758248682006,3.2188758248682006,4.448984102798763,2.3135250330323798,2.8124102164264526,6.51789281410138,8.214359578574863,8.38667895687487,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,-2.6218399687606433,0.33467159164006655,1.6178251938404435,-1.967913501353979,2.637256684634112,-2.9092566794837174,0.08647559407027328,0.7038210612139366,-2.2161094989237724,2.389060687064319,1.2894478980626256,0.928042779748492,0.7905627146685528,2.9260217844349357,-3.9880663408556476,9697.6,10.88,94.41,22.36,1.6,2.5,9.08,17.47,12.48,15169.66,902.69,241.22,15.77,202.0,200.9,32.73,32.04
TN1-1,6.912,6.317,7.041,1.98,-22.46,0.16,0.02,0.13,2.388762789235098,3.7918872041881655,2.9543893100196086,0.4054651081081644,5.791304832184148,2.8160073426073025,0.9162907318741551,1.3862943611198906,0.9162907318741551,4.376134308969044,1.6253112615903906,24488.1,6066.2,5783.31,282.89,16198.1,8341.86,7856.24,3822.5,1205.3,6335.22,6207.75,9053.68,18896.62,10.10594256424971,8.710487658361123,8.662731462116625,5.645058129503191,9.692649230391558,9.02904149206991,8.96906339946583,8.248659937803218,7.094483777594298,8.753879819855483,8.733553790433614,9.11092658387672,9.846738349075837,-4.1059614028510705,3.763777543735893,2.4973445649266273,-6.285248279500623,4.130087573689178,-2.265962338344072,1.8083987070414493,0.5481134378801653,-5.222953783581632,5.132403977004088,-3.884556158599623,2.8771682817237796,1.6110228357336824,-6.526466557197288,3.8593298537542147,2.9205604432181396,-1.755612455568266,1.2611644009569547,2.415340561165875,-2.7779512051874784,28618.29,2.5,22.37,30.12,1.19,2.5,11.63,24.55,16.8,24065.61,3821.07,626.54,16.8,847.42,212.33,34.29,77.34
TN1-8,7.6,6.899,7.334,0.91,2.11,0.02,0.15,7.88,2.2823823856765264,3.173878458937465,2.8622008809294686,0.4054651081081644,6.082218910376446,3.054001181677967,0.9162907318741551,1.3862943611198906,0.9162907318741551,3.8501476017100584,1.0986122886681098,1571.3,225.1,181.6,43.49,439.21,414.21,25.0,229.12,18.07,57.54,1744.0,5663.0,13110.0,7.359658581196086,5.4165447479126865,5.201806466167193,3.772531026609547,6.084977658606428,6.026373091596171,3.2188758248682006,5.434245883772281,2.8942531046041373,4.052480358123402,7.463936604468925,8.641709066113805,9.481130576757746,-0.2698015019703106,3.1553591327788757,-3.4327416945082083,-3.4327416945082083,3.9799257582078535,-0.14672893309285795,2.7545087275732696,-2.4043166601561676,-2.4043166601561676,2.2008535258319233,-0.47506442314343156,2.8252248099667026,-3.2844671185059293,-3.2844671185059293,3.4936577206604444,1.4611604201774182,0.31885444724636036,0.3029331666581534,2.842925945826297,-4.200757850380084,21750.0,5.7,2.8,52.8,1.0,2.5,12.1,19.6,10.5,24300.0,2908.0,970.0,14.4,952.3,289.3,32.9,81.1
TN2-1,7.526,6.65,7.359,3.98,-17.12,0.02,0.06,2.68,2.33214389523559,2.757475084429733,2.7763317085186157,0.09531017980432487,5.956717810778147,3.0096351787229825,0.9162907318741551,1.3862943611198906,0.9162907318741551,4.284827171296749,1.0986122886681098,1333.0,320.77,273.11,47.66,50.0,25.0,25.0,115.37,33.32,329.71,1281.12,7041.16,9393.57,7.195187320178709,5.770724355409969,5.609874644433234,3.8640924716705958,3.912023005428146,3.2188758248682006,3.2188758248682006,4.748144354939198,3.506157817298642,5.798213480221301,7.155489974324324,8.859528208305825,9.147780691641051,-0.8721452116569943,3.2493298487191957,0.5113234906175665,-3.7468391568339294,0.8583310291541619,-2.494252577681047,3.4100607225161035,-1.8403261102743826,-1.8403261102743826,2.7648440757137083,-1.549444552956281,2.7039571789273937,-0.1808497689357913,-3.759914357042521,0.8452558289455703,2.731446303738725,0.7810372566189194,0.4393906408160664,1.6813771784566223,-3.692255708568706,24698.8,5.12,0.5,63.96,1.31,2.5,12.25,27.71,18.17,25742.97,3236.95,724.9,17.77,555.12,310.24,36.04,86.85
TN3-1,7.411,6.678,7.244,3.18,1.7,0.03,0.37,12.03,2.580216829592325,2.272125885509337,2.772588722239781,0.26236426446749106,6.005120873555468,2.8507065015037334,0.9162907318741551,1.3862943611198906,0.9162907318741551,4.079230924412053,1.0986122886681098,1396.8,115.33,77.45,37.88,1107.55,1082.55,25.0,257.89,18.84,150.4,874.6,5737.0,18370.0,7.241939185085338,4.747797584237848,4.349632566862877,3.6344232683178777,7.00990564762707,6.9870746481863915,3.2188758248682006,5.552533137416657,2.935982269148217,5.0132984115157395,6.77376663897882,8.654691704601872,9.818474178209172,-0.8093602363536916,1.3375075727973509,-0.10467763537910724,-4.398419355185417,3.974949654120865,-0.14464722373601502,0.6731704369253073,-0.03755376073841088,-0.7485924459265116,0.2576229934756302,-0.3991401294026926,1.0994464301708815,-0.03959774443231456,-1.4087058608467946,3.361554493560104,1.3649472574487733,0.06277890898178962,-0.7123688849187491,1.904181983349691,-5.2330964539106954,23740.0,2.5,0.5,89.2,1.3,2.5,12.1,21.6,18.9,24910.0,3381.0,1010.0,15.8,1077.0,164.3,34.6,90.4
TN3-5,7.685,6.749,7.201,3.32,5.16,0.03,0.61,23.64,2.3978952727983707,1.9629077254238845,2.8249439525737094,0.09531017980432487,6.014765948510248,2.9947317732204075,0.9162907318741551,1.3862943611198906,0.9162907318741551,4.3294166844015844,1.0986122886681098,838.1,133.01,130.51,2.5,50.0,25.0,25.0,218.07,28.1,81.72,1232.93,7229.92,22309.24,6.73113742510486,4.890424313365204,4.8714498521794365,0.9162907318741551,3.912023005428146,3.2188758248682006,3.2188758248682006,5.384816112164653,3.3357695763397,4.403298769949421,7.11714872945218,8.885983250084678,10.012756221404832,-0.0791739272628944,2.65692675129841,0.018711913978226136,-3.600817462000917,1.0043527239871741,0.536765162442269,0.44145498263794425,-1.8611301103561013,-1.8611301103561013,2.7440400756319896,-0.37629265683457724,2.0982178782295784,-0.532528843152857,-3.4853536156955713,1.11981657029252,1.611092334813795,0.8818131560712863,0.543563141204074,2.5926096770290274,-4.452937641957277,26255.02,5.12,0.5,80.52,1.41,2.5,11.95,25.9,14.56,26937.75,3760.04,995.28,15.76,995.68,186.65,34.24,104.22
VV-0,8.792,7.664,6.852,-14.83,-31.92,0.01,0.03,4.21,0.6931471805599453,1.252762968495368,0.04879016416943201,0.09531017980432487,4.09150720740194,0.9162907318741551,0.9162907318741551,1.3862943611198906,0.9162907318741551,0.9895411936137477,1.0986122886681098,38.9,5.0,2.5,2.5,50.0,25.0,25.0,9.5,2.89,9.09,176.98,204.96,158.33,3.6609942506244004,1.6094379124341003,0.9162907318741551,0.9162907318741551,3.912023005428146,3.2188758248682006,3.2188758248682006,2.2512917986064953,1.0612565021243408,2.2071749081893874,5.176036731839204,5.322814838148424,5.0646814625133425,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,-2.2031166041594807,0.7926156693945101,-1.5099694235995353,-1.5099694235995353,3.095200762388556,1.3903526651497973,2.771684236927559,0.24443425908475058,1.4344695555669051,-4.505701697153526,750.69,2.5,0.5,0.5,0.5,2.5,0.5,1.29,0.5,979.17,102.28,14.58,0.5,228.47,19.94,0.5,0.25
VV-d,8.67,7.507,6.972,-8.53,-35.99,0.01,0.02,3.17,0.6418538861723948,1.252762968495368,0.04879016416943201,0.26236426446749106,2.7087166456453704,0.9162907318741551,0.9162907318741551,1.3862943611198906,0.9162907318741551,1.3402504226184837,1.0986122886681098,52.5,112.58,2.5,110.08,50.0,25.0,25.0,23.81,4.4,8.69,60.18,247.68,289.82,3.960813169597578,4.7236640800358805,0.9162907318741551,4.701207374185033,3.912023005428146,3.2188758248682006,3.2188758248682006,3.170105660498771,1.4816045409242156,2.162172939277301,4.0973400712018995,5.5121375904013625,5.669260040617778,1.203724622024353,0.2747151177424232,-2.0278699752516225,-2.0278699752516225,2.5773002107364684,-2.6616755581839344,4.0797526445276535,-2.00774909077727,-2.00774909077727,2.597421095210821,0.134382235355754,2.992416997597124,-2.424394262998702,-2.424394262998702,2.1807759229893895,0.43092585683854434,3.158876456429858,-0.2496425415145409,1.4388585780600147,-5.237804979758739,985.89,2.5,0.5,1.01,0.5,2.5,0.5,1.01,0.5,1320.56,131.45,23.79,1.31,272.28,16.53,3.13,0.25
VV-J,8.328,6.14,6.303,-14.04,-32.36,0.01,0.03,4.04,0.6418538861723948,1.252762968495368,0.04879016416943201,0.09531017980432487,3.192531849528599,0.9162907318741551,0.9162907318741551,1.3862943611198906,0.9162907318741551,1.1314021114911006,1.0986122886681098,46.8,123.61,2.5,121.11,50.0,25.0,25.0,11.89,2.04,6.37,64.73,687.47,320.04,3.845883202923601,4.817131447899731,0.9162907318741551,4.7966992235329595,3.912023005428146,3.2188758248682006,3.2188758248682006,2.4756977107026903,0.712949807856125,1.851599469584072,4.170224772557419,6.533018192224996,5.768445987981924,0.31721568588086074,0.4963423517782963,-1.8062427412157493,-1.8062427412157493,2.7989274447723416,-2.6807739280535197,4.1561461240059945,-2.0268474606468554,-2.0268474606468554,2.578322725341236,-0.6023409980276154,3.4217979343424547,-2.088480694117222,-2.088480694117222,2.516689491870869,0.4562659560267952,3.581607104014882,-0.6823837057011518,1.0803641971454134,-5.595038591437204,1395.79,2.5,0.5,0.5,0.5,2.5,1.2,2.4,0.5,1889.78,134.37,41.38,2.1,224.95,34.17,3.91,0.8
VV-L,7.978,6.206,6.369,-12.67,-32.61,0.01,0.04,3.96,0.7419373447293773,4.838660029356445,2.0955609235597192,0.7419373447293773,3.7857792788538958,1.4609379041156565,1.43746264769429,1.3862943611198906,0.9162907318741551,1.9198594718553708,1.0986122886681098,108.3,103.98,2.5,101.48,50.0,25.0,25.0,12.01,5.19,12.17,101.41,306.63,474.5,4.684905154006945,4.6441985729555695,0.9162907318741551,4.6198617347310815,3.912023005428146,3.2188758248682006,3.2188758248682006,2.485739636091892,1.6467336971777973,2.498973906999436,4.619171705623905,5.725641809009095,6.162261618049983,1.3900370409220317,0.2281370130180036,-2.074448079976042,-2.074448079976042,2.530722106012049,-2.6454064302931437,4.014676132964492,-1.9914799628864799,-1.9914799628864799,2.613690223101611,0.3302994128076915,2.8814001176359394,-2.455945635879575,-2.455945635879575,2.1492245501085163,0.736175451679806,2.966446045770388,-0.11606475814183259,0.7229411807722623,-4.7585307288736205,1316.27,5.12,95.48,0.5,0.5,2.5,1.51,5.52,0.5,1575.3,168.47,20.48,1.31,231.22,22.09,7.53,0.25
WV-BA 1,7.462,5.775,7.153,-9.95,-32.15,0.01,0.04,4.6,0.9932517730102833,3.7812307151781224,1.6524974018945473,0.33647223662121295,5.773246346316266,1.3887912413184778,0.9162907318741551,1.3862943611198906,0.9162907318741551,1.6524974018945473,1.0986122886681098,49.4,110.8,108.3,2.5,50.0,25.0,25.0,31.97,3.2,9.55,672.09,1638.55,1415.66,3.899950424193877,4.707726774313183,4.684905154006945,0.9162907318741551,3.912023005428146,3.2188758248682006,3.2188758248682006,3.4647979630717503,1.1631508098056809,2.256541154492639,6.510392260126948,7.401566983388868,7.255351132427575,0.12373166682835923,3.371174173141014,-2.700025341985821,-2.700025341985821,1.9051448440022698,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,-0.15948459908121726,3.0826746332175676,-2.318199321655561,-2.318199321655561,2.28697086433253,0.6314890133970232,2.953979387282781,-0.46190133128993494,1.8397458219761345,-5.537075146523762,3115.46,2.5,19.18,1.0,0.5,2.5,4.42,2.51,6.02,6234.94,259.84,54.12,4.32,187.55,58.23,13.76,4.52
WV-UNN 1,7.846,5.874,7.2,-8.63,-32.38,0.01,0.03,3.83,1.2809338454620642,3.2228678461377385,1.840549633397487,0.4054651081081644,6.3035343076165935,1.4816045409242156,0.9162907318741551,1.3862943611198906,0.9162907318741551,2.302585092994046,1.0986122886681098,53.0,304.32,220.73,83.59,50.0,25.0,25.0,27.62,2.27,2.75,431.9,4361.0,3263.0,3.970291913552122,5.7180797793570255,5.39694023515312,4.4259238957110645,3.912023005428146,3.2188758248682006,3.2188758248682006,3.318540147981146,0.8197798314933114,1.0116009116784799,6.068194079966656,8.380456667842767,8.09040229659332,-0.05363236678943428,3.949541492405094,-2.8336931038679163,-2.8336931038679163,1.7714770821201746,-2.6066188624891407,3.8595258617484784,-1.9526923950824764,-1.9526923950824764,2.652477790905615,-0.20213589213501404,4.09042881294884,-2.3207981469681314,-2.3207981469681314,2.28437203901996,-0.6160500547297061,4.029319386462211,-0.8078711349148746,1.69088918157296,-5.827356044288113,6765.0,5.1,0.5,1.0,0.5,2.5,12.0,7.6,36.7,16170.0,486.8,123.2,12.8,130.5,85.5,24.3,21.9
WV-UNN 3,7.582,5.646,7.019,-11.03,-29.71,0.01,0.04,4.59,1.2237754316221157,2.794839331174601,1.0331844833456545,0.33647223662121295,5.631964186865729,1.4134230285081433,0.9162907318741551,1.3862943611198906,0.9162907318741551,2.0955609235597192,1.0986122886681098,75.7,130.99,42.33,88.67,50.0,25.0,25.0,103.49,2.65,3.66,338.15,2910.64,2448.8,4.3267781604434035,4.875120984409557,3.745496054532832,4.484921613391916,3.912023005428146,3.2188758248682006,3.2188758248682006,4.639474989680082,0.9745596399981308,1.297463147413275,5.823489584020949,7.976128267255679,7.803353387631203,-2.470533294253494,3.3151835888058927,-1.8166068268468298,-1.8166068268468298,2.788563359141261,-2.618418406025311,3.9067240358931596,-1.9644919386186466,-1.9644919386186466,2.6406782473694443,-2.670561504694926,3.5908538408345216,-1.977414324134981,-1.977414324134981,2.6277558618531103,0.013196003838239267,2.5443742529140594,-0.3097075035769049,3.355207846105046,-5.196290149003182,5012.05,2.5,0.5,0.5,0.5,2.5,7.03,5.72,18.37,10732.93,359.24,76.71,7.73,153.61,72.59,17.87,11.24
WV-UNN-2,7.672,5.841,7.007,-11.06,-31.54,0.01,0.03,4.1,1.2237754316221157,2.3350522831315472,2.0082140323914683,0.4700036292457355,6.067406550683139,1.6034198401085373,0.9162907318741551,1.3862943611198906,0.9162907318741551,2.315501318260592,1.0986122886681098,85.6,54.84,2.5,52.34,50.0,25.0,25.0,54.7,2.69,1.86,507.74,3974.21,3542.66,4.449685283147696,4.004419854694114,0.9162907318741551,3.9577608971019997,3.912023005428146,3.2188758248682006,3.2188758248682006,4.001863709427935,0.9895411936137477,0.62057648772511,6.229969505534891,8.28758126519823,8.172633136388221,-1.9046922297217586,1.0518193306789512,-1.2507657623150945,-1.2507657623150945,3.354404423672997,0.4257139512950494,2.750320409345633,-2.5937348488762577,-2.5937348488762577,2.0114353371118336,0.4061050277589324,2.752296805849514,-1.9452702294045454,-1.9452702294045454,2.659899956583546,-0.63154656111949,2.5847452829827855,-0.2625818552308523,2.749740660583335,-6.368118858598683,6931.55,2.5,0.5,13.89,4.96,2.5,10.42,7.34,33.83,14930.56,452.68,105.16,12.0,133.53,76.79,25.6,18.15
WV-ZS 2,6.899,5.893,6.765,-13.06,-36.25,0.01,0.01,1.36,0.9162907318741551,1.8531680973566984,1.3056264580524357,0.4054651081081644,4.814701509882439,1.3837912309017721,1.47932922708708,1.3862943611198906,0.9162907318741551,2.010894999144726,1.0986122886681098,746.9,223.97,156.11,67.86,50.0,25.0,25.0,189.45,14.7,4.48,430.88,1367.53,1274.9,6.615931307363021,5.411512114314379,5.050560886968575,4.2174467593560845,3.912023005428146,3.2188758248682006,3.2188758248682006,5.24412513746461,2.6878474937846906,1.4996230464268938,6.0658296290632885,7.220761471898284,7.150623023144076,-0.7872340679854768,2.571387685037254,1.341611323062554,-3.8654675630512116,0.7397026229368797,0.8512647477304678,2.838697106927342,-2.765044013548633,-2.765044013548633,1.840126172439458,0.08858988273032775,2.810215766570168,1.224950880662531,-3.2944435283041567,1.3107266576839347,-1.1016733013173174,2.1037191732135967,0.08655114604047931,2.6428287897203986,-5.871465466999963,3001.0,2.5,1.59,9.96,1.0,2.5,3.49,4.58,0.5,5279.88,268.63,48.31,4.68,261.16,100.6,10.76,5.18
