grid_id,lat,lon,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_dem,litho,acbr,region_tm,region_svl,region_nvl,region_nwap
GRID_10340,-79.918,156.813,432152.8716936181,-1008920.3486387855,995.139,51538.24,123.163,-32.493,9.069540024,183.6889954,c,Transantarctic Mountains,1,0,0,0
GRID_10341,-79.915,156.765,433127.48831729364,-1008859.6789466394,880.871,52451.31,123.163,-32.493,3.142750025,94.43969727,c,Transantarctic Mountains,1,0,0,0
GRID_10342,-79.911,156.717,434145.57078991435,-1008898.6248204862,1080.87,53367.5,123.163,-32.493,50.23949814,314.4169922,c,Transantarctic Mountains,1,0,0,0
GRID_10343,-79.907,156.669,435164.0234919917,-1008936.575231018,1500.26,54286.63,123.163,-32.493,31.76510048,354.2869873,w,Transantarctic Mountains,1,0,0,0
GRID_10344,-79.9,156.574,437140.90987773077,-1008916.6848976738,1511.37,56132.81,123.163,-32.493,32.89479828,161.1199951,w,Transantarctic Mountains,1,0,0,0
GRID_10345,-79.896,156.526,438160.3825459554,-1008951.6990061881,1449.51,57059.78,123.163,-32.493,11.73169994,178.8119965,c,Transantarctic Mountains,1,0,0,0
GRID_10346,-79.893,156.478,439136.5376781064,-1008885.3544316766,1682.03,57989.18,123.163,-32.493,30.42079926,237.7449951,w,Transantarctic Mountains,1,0,0,0
GRID_10347,-79.889,156.43,440156.6579842832,-1008918.4084346448,2099.45,58885.65,123.163,-32.493,12.4538002,12.0323,w,Transantarctic Mountains,1,0,0,0
GRID_10348,-79.934,156.888,430144.42949203396,-1007874.5220462378,1128.82,49304.01,123.163,-32.493,25.20240021,249.279007,c,Transantarctic Mountains,1,0,0,0
GRID_10349,-79.93,156.84,431160.81872585084,-1007916.325688962,1243.16,50217.88,123.163,-32.493,11.02070045,213.9120026,c,Transantarctic Mountains,1,0,0,0
GRID_10350,-79.927,156.792,432134.4498867871,-1007856.5426648747,1241.13,51134.98,123.163,-32.493,27.27350044,145.5930023,c,Transantarctic Mountains,1,0,0,0
GRID_10351,-79.923,156.744,433151.4994717788,-1007896.394596516,1018.4,52055.03,123.163,-32.493,31.56529999,149.3999939,c,Transantarctic Mountains,1,0,0,0
GRID_10352,-79.919,156.696,434168.9201049644,-1007935.2520887702,899.923,52977.85,123.163,-32.493,4.329470158,187.5950012,c,Transantarctic Mountains,1,0,0,0
GRID_10353,-79.916,156.649,435125.73563852103,-1007880.2226809169,1129.76,53903.42,123.163,-32.493,16.28050041,286.1359863,c,Transantarctic Mountains,1,0,0,0
GRID_10354,-79.912,156.601,436143.81042655883,-1007917.1430209817,1293.59,54831.61,123.163,-32.493,14.98490047,89.98239899,w,Transantarctic Mountains,1,0,0,0
GRID_10355,-79.908,156.553,437162.2534572159,-1007953.0672209216,1315.17,55762.28,123.163,-32.493,9.920160294,310.7879944,w,Transantarctic Mountains,1,0,0,0
GRID_10356,-79.905,156.505,438137.42791304545,-1007887.6151162327,1425.02,56695.31,123.163,-32.493,7.921989918,335.9570007,w,Transantarctic Mountains,1,0,0,0
GRID_10357,-79.901,156.457,439156.520212917,-1007921.5812122383,1735.49,57630.51,123.163,-32.493,19.11980057,280.8599854,w,Transantarctic Mountains,1,0,0,0
GRID_10358,-79.898,156.41,440114.5830011166,-1007861.9236248984,2069.24,58567.84,123.163,-32.493,9.748220444,306.3599854,w,Transantarctic Mountains,1,0,0,0
GRID_10359,-79.942,156.868,430152.24401933997,-1006919.1229641546,1068.91,48902.77,123.163,-32.493,24.46050072,293.5270081,c,Transantarctic Mountains,1,0,0,0
GRID_10360,-79.935,156.772,432140.90553041745,-1006901.0173987848,1347.52,50747.8,123.163,-32.493,30.56739998,74.81040192,w,Transantarctic Mountains,1,0,0,0
GRID_10361,-79.931,156.724,433157.29279547615,-1006940.7987487369,1253.04,51674.62,123.163,-32.493,10.0717001,242.1000061,c,Transantarctic Mountains,1,0,0,0
GRID_10362,-79.928,156.676,434130.71650336345,-1006879.0804387385,1235.54,52604.11,123.163,-32.493,22.38509941,181.3179932,c,Transantarctic Mountains,1,0,0,0
GRID_10363,-79.924,156.628,435147.76022539934,-1006916.9088861893,1273.52,53536.15,123.163,-32.493,12.78100014,211.5209961,c,Transantarctic Mountains,1,0,0,0
GRID_10364,-79.92,156.58,436165.1730108286,-1006953.7422157931,1332.07,54470.54,123.163,-32.493,4.986480236,122.848999,c,Transantarctic Mountains,1,0,0,0
GRID_10365,-79.917,156.532,437139.3661886595,-1006889.1816404408,1358.06,55407.18,123.163,-32.493,7.247149944,214.7429962,w,Transantarctic Mountains,1,0,0,0
GRID_10366,-79.947,156.799,431148.9542324887,-1005897.3917889494,1335.73,49446.47,123.163,-32.493,39.16870117,301.1579895,w,Transantarctic Mountains,1,0,0,0
GRID_10367,-79.943,156.751,432164.30820336624,-1005938.0782755777,1464.2,50377.37,123.163,-32.493,33.52199936,119.7860031,w,Transantarctic Mountains,1,0,0,0
GRID_10368,-79.94,156.703,433136.7476321801,-1005877.2476446762,1296.63,51310.86,123.163,-32.493,16.25729942,118.4700012,w,Transantarctic Mountains,1,0,0,0
GRID_10369,-79.936,156.655,434152.759682081,-1005915.9832368738,1579.62,52246.73,123.163,-32.493,37.21500015,64.17549896,w,Transantarctic Mountains,1,0,0,0
GRID_10370,-79.932,156.607,435169.1416152794,-1005953.7247340337,1381.31,53184.93,123.163,-32.493,1.359159946,172.6360016,w,Transantarctic Mountains,1,0,0,0
GRID_10371,-79.929,156.559,436142.35291407764,-1005890.0547471783,1411.91,54125.34,123.163,-32.493,24.18600082,131.0149994,w,Transantarctic Mountains,1,0,0,0
GRID_10372,-79.925,156.511,437159.38737383275,-1005925.8421467977,1324.18,55067.85,123.163,-32.493,4.443669796,338.7260132,w,Transantarctic Mountains,1,0,0,0
GRID_10373,-79.922,156.463,438133.08064790716,-1005860.2889196685,1768.72,56012.36,123.163,-32.493,50.19720078,304.5119934,w,Transantarctic Mountains,1,0,0,0
GRID_10374,-79.918,156.416,439133.20771442936,-1005901.784615618,1958.04,56958.76,123.163,-32.493,3.804359913,34.28739929,w,Transantarctic Mountains,1,0,0,0
GRID_10375,-79.955,156.779,431154.8353953888,-1004942.1941619524,994.786,49086.51,123.163,-32.493,32.5442009,313.4410095,c,Transantarctic Mountains,1,0,0,0
GRID_10376,-79.952,156.73,432143.82943170745,-1004874.7250428757,1443.52,50024.0,123.163,-32.493,25.1147995,306.9570007,w,Transantarctic Mountains,1,0,0,0
GRID_10377,-79.948,156.682,433158.8092039957,-1004914.3668168328,1529.58,50963.88,123.163,-32.493,28.85180092,174.4900055,w,Transantarctic Mountains,1,0,0,0
GRID_10378,-79.941,156.586,435146.3884979886,-1004890.2351795449,1708.67,52850.25,123.163,-32.493,48.61819839,152.4620056,w,Transantarctic Mountains,1,0,0,0
GRID_10379,-79.937,156.538,436162.3931252386,-1004926.9317890386,1702.62,53796.51,123.163,-32.493,12.52490044,74.48570251,w,Transantarctic Mountains,1,0,0,0
GRID_10380,-79.934,156.49,437135.10551783664,-1004862.2701330116,1420.92,54744.68,123.163,-32.493,19.85740089,162.0820007,w,Transantarctic Mountains,1,0,0,0
GRID_10381,-79.93,156.443,438134.22178470937,-1004904.659604975,1690.18,55694.62,123.163,-32.493,19.21890068,331.9840088,w,Transantarctic Mountains,1,0,0,0
GRID_10382,-79.926,156.395,439151.2422987542,-1004938.4239025484,1961.83,56646.25,123.163,-32.493,6.547480106,283.6549988,w,Transantarctic Mountains,1,0,0,0
GRID_10383,-79.96,156.71,432148.3875614099,-1003919.6029351973,1122.48,49688.16,123.163,-32.493,29.30459976,284.8599854,c,Transantarctic Mountains,1,0,0,0
GRID_10384,-79.956,156.662,433162.7052812236,-1003959.1755829264,1655.38,50634.27,123.163,-32.493,35.95330048,309.3399963,w,Transantarctic Mountains,1,0,0,0
GRID_10385,-79.953,156.614,434133.9521015081,-1003897.3009006117,1646.38,51582.41,123.163,-32.493,67.90859985,78.03160095,w,Transantarctic Mountains,1,0,0,0
GRID_10386,-79.942,156.47,437136.2833158375,-1003906.8398186116,1444.06,54437.75,123.163,-32.493,36.81299973,306.1140137,w,Transantarctic Mountains,1,0,0,0
GRID_10387,-79.938,156.422,438152.2758252341,-1003941.5153695142,1618.6,55392.91,123.163,-32.493,12.01599979,13.44820023,w,Transantarctic Mountains,1,0,0,0
GRID_10388,-79.924,156.23,442131.66361924383,-1003869.9251672899,1944.13,59228.38,123.163,-32.493,18.2378006,329.5939941,w,Transantarctic Mountains,1,0,0,0
GRID_10389,-79.965,156.641,433140.104101134,-1002896.0808683169,1300.76,50322.22,123.163,-32.493,32.35430145,305.2579956,w,Transantarctic Mountains,1,0,0,0
GRID_10390,-79.961,156.593,434154.0465694286,-1002934.6107085841,1266.29,51276.04,123.163,-32.493,18.24340057,314.1149902,w,Transantarctic Mountains,1,0,0,0
GRID_10391,-79.954,156.497,436139.3927175552,-1002908.3259990157,1054.44,53188.77,123.163,-32.493,21.26479912,187.4980011,c,Transantarctic Mountains,1,0,0,0
GRID_10392,-79.95,156.449,437154.35661294777,-1002943.911842719,1047.03,54147.5,123.163,-32.493,4.981880188,32.49440002,c,Transantarctic Mountains,1,0,0,0
GRID_10393,-79.947,156.401,438125.8721751375,-1002878.2097913759,1258.42,55107.7,123.163,-32.493,43.91609955,233.3809967,c,Transantarctic Mountains,1,0,0,0
GRID_10394,-79.936,156.257,441129.7342970723,-1002875.9352930789,1660.75,57996.33,123.163,-32.493,23.55929947,196.5980072,w,Transantarctic Mountains,1,0,0,0
GRID_10395,-79.973,156.62,433160.2169943617,-1001933.606556385,951.555,50028.09,123.163,-32.493,17.93079948,299.9700012,c,Transantarctic Mountains,1,0,0,0
GRID_10396,-79.97,156.572,434129.98421832797,-1001871.6308949679,1232.57,50987.41,123.163,-32.493,30.18000031,337.9450073,w,Transantarctic Mountains,1,0,0,0
GRID_10397,-79.966,156.524,435143.55039916176,-1001909.11888889,1007.92,51948.27,123.163,-32.493,36.28450012,101.0,c,Transantarctic Mountains,1,0,0,0
GRID_10398,-79.962,156.476,436157.4850718472,-1001945.6140645146,948.475,52910.58,123.163,-32.493,17.29299927,28.69619942,c,Transantarctic Mountains,1,0,0,0
GRID_10399,-79.959,156.428,437128.0203384155,-1001880.8036496146,862.49,53874.25,123.163,-32.493,8.659799576,27.00779915,c,Transantarctic Mountains,1,0,0,0
GRID_10400,-79.955,156.38,438142.6048431282,-1001915.3474785893,867.825,54839.16,123.163,-32.493,8.708930016,213.2279968,c,Transantarctic Mountains,1,0,0,0
GRID_10401,-79.944,156.236,441144.44466210244,-1001912.8421560896,1652.9,57740.75,123.163,-32.493,6.777390003,16.58099937,w,Transantarctic Mountains,1,0,0,0
GRID_10402,-79.937,156.14,443132.448953354,-1001872.9480808779,1488.29,59677.54,123.163,-32.493,37.20190048,46.34569931,w,Transantarctic Mountains,1,0,0,0
GRID_10403,-79.933,156.092,444149.04493891157,-1001901.5889675957,1446.89,60647.01,123.163,-32.493,35.44300079,343.5740051,w,Transantarctic Mountains,1,0,0,0
GRID_10404,-79.978,156.551,434148.756769516,-1000909.2192311591,874.188,50716.81,123.163,-32.493,21.96839905,323.7019958,c,Transantarctic Mountains,1,0,0,0
GRID_10405,-79.974,156.503,435161.66161144373,-1000946.6227774732,848.937,51682.62,123.163,-32.493,17.02029991,20.90279961,c,Transantarctic Mountains,1,0,0,0
GRID_10406,-79.967,156.407,437144.7722830125,-1000918.1572604873,830.461,53617.78,123.163,-32.493,1.423040032,158.552002,c,Transantarctic Mountains,1,0,0,0
GRID_10407,-79.963,156.359,438158.69507894095,-1000952.6179638313,875.795,54585.94,123.163,-32.493,5.946239948,154.2590027,c,Transantarctic Mountains,1,0,0,0
GRID_10408,-79.96,156.311,439129.01178951043,-1000885.8621412629,1438.09,55554.48,123.163,-32.493,10.88599968,102.1500015,w,Transantarctic Mountains,1,0,0,0
GRID_10409,-79.956,156.263,440143.580490851,-1000918.3703161767,1456.97,56523.91,123.163,-32.493,12.29590034,235.6000061,w,Transantarctic Mountains,1,0,0,0
GRID_10410,-79.952,156.215,441158.5128602864,-1000949.883299257,1595.96,57494.31,123.163,-32.493,29.75250053,354.0339966,w,Transantarctic Mountains,1,0,0,0
GRID_10411,-79.949,156.167,442129.58379386767,-1000880.2871381277,1558.51,58465.61,123.163,-32.493,10.63659954,152.8059998,w,Transantarctic Mountains,1,0,0,0
GRID_10412,-79.945,156.119,443145.1565015309,-1000909.8444248015,1120.55,59437.78,123.163,-32.493,6.55136013,5.924049854,w,Transantarctic Mountains,1,0,0,0
GRID_10413,-79.941,156.071,444161.0900459189,-1000938.4048338163,1207.92,60410.86,123.163,-32.493,7.559150219,266.7109985,c,Transantarctic Mountains,1,0,0,0
GRID_10414,-79.938,156.024,445115.4385931788,-1000873.7330049532,1616.98,61384.81,123.163,-32.493,38.45830154,90.75340271,w,Transantarctic Mountains,1,0,0,0
GRID_10415,-79.975,156.386,437160.88180933945,-999955.6435109302,883.58,53371.23,123.163,-32.493,28.49119949,225.8289948,c,Transantarctic Mountains,1,0,0,0
GRID_10416,-79.972,156.338,438130.2194278866,-999889.7803462056,1471.65,54342.6,123.163,-32.493,7.544020176,50.2784996,w,Transantarctic Mountains,1,0,0,0
GRID_10417,-79.968,156.29,439143.7617732057,-999923.2009516935,1468.23,55314.92,123.163,-32.493,18.61520004,222.1459961,w,Transantarctic Mountains,1,0,0,0
GRID_10418,-79.964,156.242,440157.66861198086,-999955.6273832989,1567.41,56288.21,123.163,-32.493,13.96370029,276.1099854,w,Transantarctic Mountains,1,0,0,0
GRID_10419,-79.957,156.146,442142.3116843795,-999917.3995045413,1374.5,58237.47,123.163,-32.493,20.54730034,11.21759987,w,Transantarctic Mountains,1,0,0,0
GRID_10420,-79.953,156.098,443157.22216483444,-999946.8763719178,1226.92,59213.33,123.163,-32.493,32.70100021,126.8730011,w,Transantarctic Mountains,1,0,0,0
GRID_10421,-79.95,156.05,444128.0649334291,-999875.3341024789,1002.42,60189.98,123.163,-32.493,13.55550003,310.6260071,c,Transantarctic Mountains,1,0,0,0
GRID_10422,-79.946,156.002,445143.61181727663,-999902.8541107961,1526.93,61167.39,123.163,-32.493,38.60580063,271.7109985,w,Transantarctic Mountains,1,0,0,0
GRID_10423,-79.942,155.954,446159.5175314955,-999929.3765770856,1485.1,62145.52,123.163,-32.493,23.54560089,46.76509857,w,Transantarctic Mountains,1,0,0,0
GRID_10424,-79.991,156.461,435152.24941046775,-998921.6935658931,883.498,51192.1,123.163,-32.493,13.83250046,179.3119965,c,Transantarctic Mountains,1,0,0,0
GRID_10425,-79.987,156.413,436164.11561957345,-998957.9741730926,981.77,52165.63,123.163,-32.493,26.31909943,193.404007,c,Transantarctic Mountains,1,0,0,0
GRID_10426,-79.984,156.365,437132.4735428083,-998893.0027271116,1091.54,53140.15,123.163,-32.493,10.54329967,244.0619965,c,Transantarctic Mountains,1,0,0,0
GRID_10427,-79.98,156.317,438144.9889210392,-998927.3348038908,1212.41,54115.53,123.163,-32.493,5.151949883,217.8630066,w,Transantarctic Mountains,1,0,0,0
GRID_10428,-79.976,156.269,439157.8696172169,-998960.6737252724,1412.65,55091.8,123.163,-32.493,14.93350029,303.2909851,w,Transantarctic Mountains,1,0,0,0
GRID_10429,-79.973,156.221,440126.98659168725,-998892.8677327756,1427.52,56068.9,123.163,-32.493,24.40870094,60.1053009,w,Transantarctic Mountains,1,0,0,0
GRID_10430,-79.969,156.173,441140.51090127724,-998924.2549470078,1356.2,57046.8,123.163,-32.493,9.475060463,18.79210091,w,Transantarctic Mountains,1,0,0,0
GRID_10431,-79.965,156.125,442154.39770327194,-998954.6473155965,1340.46,58025.45,123.163,-32.493,6.893740177,209.1040039,w,Transantarctic Mountains,1,0,0,0
GRID_10432,-79.962,156.077,443124.26561058697,-998884.002552045,1136.95,59004.8,123.163,-32.493,35.99670029,318.0469971,c,Transantarctic Mountains,1,0,0,0
GRID_10433,-80.0,156.44,435124.65383525536,-997859.2958904237,976.834,50970.52,123.163,-32.493,19.93849945,306.5750122,c,Transantarctic Mountains,1,0,0,0
GRID_10434,-79.996,156.392,436135.7745450579,-997895.5300258037,1103.56,51948.15,123.163,-32.493,17.53429985,301.7149963,c,Transantarctic Mountains,1,0,0,0
GRID_10435,-79.992,156.344,437147.26234578376,-997930.772614235,1431.48,52926.61,123.163,-32.493,17.87479973,224.526001,w,Transantarctic Mountains,1,0,0,0
GRID_10436,-79.989,156.296,438115.1204545986,-997864.8167683006,1570.51,53905.84,123.163,-32.493,34.48920059,84.43119812,w,Transantarctic Mountains,1,0,0,0
GRID_10437,-79.985,156.247,439144.671915636,-997890.4463830506,1577.67,54885.78,123.163,-32.493,37.3891983,91.83699799,w,Transantarctic Mountains,1,0,0,0
GRID_10438,-79.981,156.199,440157.1716699504,-997922.7294527286,1390.05,55866.44,123.163,-32.493,39.98770142,94.99859619,w,Transantarctic Mountains,1,0,0,0
GRID_10439,-79.977,156.151,441170.0347258612,-997954.0186872348,1187.37,56847.76,123.163,-32.493,1.583809972,190.7079926,w,Transantarctic Mountains,1,0,0,0
GRID_10440,-79.974,156.103,442138.92594668566,-997884.2535829359,1055.52,57829.73,123.163,-32.493,19.0984993,325.7529907,w,Transantarctic Mountains,1,0,0,0
GRID_10441,-79.97,156.055,443152.4286550977,-997913.5899298282,1104.8,58802.56,123.163,-32.493,55.4007988,39.35329819,w,Transantarctic Mountains,1,0,0,0
GRID_10442,-80.004,156.371,436150.58245842834,-996933.5151244147,944.352,51748.83,123.163,-32.493,9.327070236,335.8469849,c,Transantarctic Mountains,1,0,0,0
GRID_10443,-80.001,156.323,437117.46126643755,-996868.4510387451,1079.22,52730.93,123.163,-32.493,34.88690186,341.4630127,c,Transantarctic Mountains,1,0,0,0
GRID_10444,-79.997,156.274,438145.9687977575,-996895.0096344177,1320.01,53713.69,123.163,-32.493,33.12039948,345.0350037,w,Transantarctic Mountains,1,0,0,0
GRID_10445,-79.993,156.226,439157.4428367673,-996928.2052905012,1393.53,54697.08,123.163,-32.493,24.19109917,267.8280029,w,Transantarctic Mountains,1,0,0,0
GRID_10446,-79.99,156.178,440125.0789595613,-996860.2928112363,1154.68,55641.75,123.163,-32.493,35.9518013,20.89039993,w,Transantarctic Mountains,1,0,0,0
GRID_10447,-80.01,156.986,425168.09500519466,-1000953.182293709,909.976,42095.59,123.163,-32.493,9.391030312,327.3349915,c,Transantarctic Mountains,1,0,0,0
GRID_10448,-80.022,157.014,424166.06847271655,-999951.8948849645,1004.95,40836.48,123.163,-32.493,5.156839848,172.9219971,c,Transantarctic Mountains,1,0,0,0
GRID_10449,-80.019,156.965,425149.5454046848,-999890.9017684717,934.659,41791.45,123.163,-32.493,2.72239995,215.8090057,w,Transantarctic Mountains,1,0,0,0
GRID_10450,-80.048,156.549,431135.1084258632,-993866.3656267455,970.008,46160.49,109.141,-36.083,12.90180016,345.3760071,c,Transantarctic Mountains,1,0,0,0
GRID_10451,-80.044,156.501,432142.1087568198,-993906.2456964677,955.772,47097.91,109.141,-36.083,11.08500004,159.4230042,c,Transantarctic Mountains,1,0,0,0
GRID_10452,-80.049,156.431,433137.29357312387,-992876.0405657314,998.611,47709.16,109.141,-36.083,3.792550087,289.7630005,c,Transantarctic Mountains,1,0,0,0
GRID_10453,-80.054,156.244,436155.08386710775,-990956.3146493791,990.937,49993.92,109.141,-36.083,6.44975996,136.0169983,c,Transantarctic Mountains,1,0,0,0
GRID_10454,-80.051,156.195,437134.905120815,-990883.3028431254,960.251,50958.78,109.141,-36.083,5.091090202,153.9539948,c,Transantarctic Mountains,1,0,0,0
GRID_10455,-80.047,156.147,438141.88020880055,-990917.0696888367,1016.7,51924.91,109.141,-36.083,28.94269943,259.1470032,w,Transantarctic Mountains,1,0,0,0
GRID_10456,-80.043,156.098,439166.51493909716,-990942.1822694564,1422.03,52892.21,109.141,-36.083,25.62050056,186.548996,w,Transantarctic Mountains,1,0,0,0
GRID_10457,-80.04,156.05,440129.7963045853,-990873.9435200217,1202.63,53860.67,109.141,-36.083,38.08140182,121.4990005,w,Transantarctic Mountains,1,0,0,0
GRID_10458,-80.063,156.222,436138.4686836379,-989887.5254714616,1085.91,49737.61,109.141,-36.083,11.33440018,153.5890045,c,Transantarctic Mountains,1,0,0,0
GRID_10459,-80.059,156.174,437144.4178812288,-989922.2032217159,1009.86,50707.12,109.141,-36.083,14.30080032,101.3820038,c,Transantarctic Mountains,1,0,0,0
GRID_10460,-80.055,156.125,438168.0101979681,-989948.2451513087,1059.17,51677.78,109.141,-36.083,4.980999947,204.2440033,c,Transantarctic Mountains,1,0,0,0
GRID_10461,-80.052,156.077,439130.3153132042,-989880.9003329724,1337.99,52649.55,109.141,-36.083,4.702270031,159.9299927,w,Transantarctic Mountains,1,0,0,0
GRID_10462,-80.048,156.029,440137.27374391956,-989912.6298329396,1290.55,53622.3,109.141,-36.083,38.1006012,58.63389969,w,Transantarctic Mountains,1,0,0,0
GRID_10463,-80.071,156.201,436148.00064253045,-988926.6397380604,1211.17,49499.58,109.141,-36.083,30.77809906,81.28919983,c,Transantarctic Mountains,1,0,0,0
GRID_10464,-80.067,156.152,437170.5499211671,-988953.6100403946,1096.82,50473.46,109.141,-36.083,3.086460114,235.4889984,c,Transantarctic Mountains,1,0,0,0
GRID_10465,-80.064,156.104,438131.878179934,-988887.1582163696,1150.79,51447.51,109.141,-36.083,4.25053978,229.6759949,c,Transantarctic Mountains,1,0,0,0
GRID_10466,-80.06,156.056,439137.81258313044,-988919.8006922089,1531.19,52421.54,109.141,-36.083,10.74549961,244.2489929,w,Transantarctic Mountains,1,0,0,0
