target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
digest_mg_kg_mn2576,0.09287288039922714,0.04621600732207298,0.04126189276576042,0.06879732757806778,0.08193639665842056,0.06466468423604965,0.01476565282791853,0.04498858377337456,0.022807061672210693,0.0,0.0,0.033921174705028534,0.0,0.025856491178274155,0.0,0.0,0.020215049386024475,0.25159284472465515,0.18762217462062836,0.002481807256117463,0.0,0.0
digest_mg_kg_ni2316,0.10701826959848404,0.10354561358690262,0.05547105893492699,0.06332185864448547,0.02307943068444729,0.06952358782291412,0.012455456890165806,0.00482513103634119,0.07940129935741425,0.0,0.0,0.20339421927928925,0.0,0.0014507976593449712,0.0,0.0,0.015691574662923813,0.0017178051639348269,0.03385217860341072,0.2252516746520996,0.0,0.0
digest_mg_kg_si2516,0.07407388091087341,0.11083880811929703,0.07690268009901047,0.08544699102640152,0.014372858218848705,0.03323807939887047,0.025534313172101974,0.03325968235731125,0.06510227173566818,0.0,0.0,0.015067538246512413,0.0,0.01646941713988781,0.0,0.0,0.01912921480834484,0.34397557377815247,0.08658869564533234,0.0,0.0,0.0
digest_mg_kg_ti3349,0.04474985599517822,0.021928029134869576,0.06540940701961517,0.08593948185443878,0.04839245229959488,0.15639619529247284,0.026025906205177307,0.029536904767155647,0.07093122601509094,0.047638487070798874,0.0,0.057706624269485474,0.008354855701327324,0.05039333552122116,0.0,0.0,0.004721812903881073,0.030930470675230026,0.04026620090007782,0.21067872643470764,0.0,0.0
digest_mg_kg_v_2924,0.06532655656337738,0.06943594664335251,0.044600799679756165,0.053569380193948746,0.08862137794494629,0.06283241510391235,0.03606400266289711,0.03845801576972008,0.08919114619493484,0.0,0.0,0.15600143373012543,0.0,0.028988121077418327,0.0,0.0,0.030625363811850548,0.013245349749922752,0.02802945114672184,0.19501060247421265,0.0,0.0
digest_mg_kg_zn2138,0.09364965558052063,0.05790543183684349,0.0687788799405098,0.06996948271989822,0.058704227209091187,0.05126480758190155,0.02053861878812313,0.04805810749530792,0.04707266017794609,0.0,0.0,0.018737521022558212,0.0,0.03609849512577057,0.0,0.0,0.03269200399518013,0.2638837993144989,0.07781285047531128,0.05483352765440941,0.0,0.0
ec_us_cm,0.06770654767751694,0.047837670892477036,0.0328419990837574,0.004306222777813673,0.0,0.5374499559402466,0.07607035338878632,0.06897741556167603,0.023330753669142723,0.0,0.0,0.030266517773270607,0.0,0.09004145115613937,0.021171141415834427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_total_mg_l_cl,0.03203761205077171,0.04094602167606354,0.0571262501180172,0.06859500706195831,0.14652514457702637,0.08109091222286224,0.05136603116989136,0.047496482729911804,0.029798900708556175,0.09602636098861694,0.0,0.08831737190485,0.00571559090167284,0.04188835620880127,0.0,0.0,0.07009688019752502,0.02553267404437065,0.007039621938019991,0.09280488640069962,0.017595818266272545,0.0
log_hr_1_mg_l_cl,0.06383806467056274,0.04991493746638298,0.06816504150629044,0.07993794977664948,0.1391693651676178,0.10513868182897568,0.06932349503040314,0.046653542667627335,0.03998599201440811,0.115445077419281,0.0,0.04612668976187706,0.002046592067927122,0.01989545114338398,0.0,0.0,0.05764470994472504,0.02029089443385601,0.04168206453323364,0.03474133089184761,0.0,0.0
log_hr_24_mg_l_cl,0.038901496678590775,0.039880480617284775,0.03589029237627983,0.061180468648672104,0.0777803510427475,0.07169057428836823,0.0533081479370594,0.03683188930153847,0.026847857981920242,0.17804716527462006,0.003675096435472369,0.06179681792855263,0.04081385210156441,0.1083618700504303,0.006932714954018593,0.006581735797226429,0.03116108663380146,0.019441237673163414,0.0642729327082634,0.02406945265829563,0.012534468434751034,0.0
log_total_mg_l_so4,0.06805062294006348,0.07364924252033234,0.07569705694913864,0.21943174302577972,0.09279739856719971,0.25806376338005066,0.05829053372144699,0.06388070434331894,0.06198592856526375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006943054031580687,0.0,0.027458759024739265,0.0,0.0
